INFO 05/17/2025 10:22:13 PM:  OpenAI model is set to gpt-4o-2024-11-20
INFO 05/17/2025 10:22:13 PM:  Validation file is set to /home/nitesh/research/conceptual-spaces/data/easy_test_tastes_2040.jsonl
INFO 05/17/2025 10:22:14 PM:  Question: This question is about two food items: Is mix fruits stewed generally sweeter in taste than tartiflette ?, Answer: Yes, Prediction: Yes, Response: Yes
INFO 05/17/2025 10:39:20 PM:  Question: This question is about two food items: Is salad with vinaigrette generally more umami in taste than zucchini?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 10:39:21 PM:  Question: This question is about two food items: Is oysters without lemon juice generally more umami in taste than green olives?, Answer: Yes, Prediction: Yes, Response: Yes
INFO 05/17/2025 10:39:22 PM:  Question: This question is about two food items: Is andouillette sausage generally more umami in taste than chicken cutlet?, Answer: Yes, Prediction: Yes, Response: Yes
INFO 05/17/2025 10:39:22 PM:  Question: This question is about two food items: Is dry bean generally more umami in taste than soy sprouts with soy sauce?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 10:39:23 PM:  Question: This question is about two food items: Is canned sardines generally more umami in taste than oysters without lemon juice?, Answer: No, Prediction: Yes, Response: Yes
INFO 05/17/2025 10:39:23 PM:  Question: This question is about two food items: Is canned sardines with lemon juice generally more umami in taste than cracker with jam?, Answer: Yes, Prediction: Yes, Response: Yes
INFO 05/17/2025 10:39:24 PM:  Question: This question is about two food items: Is andouillette sausage generally more umami in taste than cracker with jam?, Answer: Yes, Prediction: Yes, Response: Yes
INFO 05/17/2025 10:39:25 PM:  Question: This question is about two food items: Is dry goat cheese generally more umami in taste than dry sausage?, Answer: No, Prediction: Yes, Response: Yes
INFO 05/17/2025 10:39:25 PM:  Question: This question is about two food items: Is mussels with white wine cream sauce generally more umami in taste than kidneys with gravy?, Answer: Yes, Prediction: Yes, Response: Yes
INFO 05/17/2025 10:39:26 PM:  Question: This question is about two food items: Is mussels with white wine cream sauce generally more umami in taste than grilled salmon ?, Answer: Yes, Prediction: Yes, Response: Yes
INFO 05/17/2025 10:39:26 PM:  Question: This question is about two food items: Is potatoes with ketchup generally more umami in taste than smoked salmon ?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 10:39:27 PM:  Question: This question is about two food items: Is stuffed puff pastries generally more umami in taste than whole wheat sandwich bread with Nutella spread?, Answer: Yes, Prediction: No, Response: No
INFO 05/17/2025 10:39:28 PM:  Question: This question is about two food items: Is white chocolate generally more umami in taste than salted pies?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 10:39:28 PM:  Question: This question is about two food items: Is salted pies generally more umami in taste than turkey ham?, Answer: Yes, Prediction: No, Response: No
INFO 05/17/2025 10:39:29 PM:  Question: This question is about two food items: Is rillettes fish generally more umami in taste than potatoes with sauce?, Answer: Yes, Prediction: Yes, Response: Yes
INFO 05/17/2025 10:39:30 PM:  Question: This question is about two food items: Is white sandwich bread generally more umami in taste than wholegrain bread with jam?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 10:39:30 PM:  Number of validation datapoints processed = 300, Accuracy till now is 65.33333333333333
INFO 05/17/2025 10:39:30 PM:  Question: This question is about two food items: Is scallops generally more umami in taste than stuffed tomatoes?, Answer: Yes, Prediction: Yes, Response: Yes
INFO 05/17/2025 10:39:31 PM:  Question: This question is about two food items: Is cooked endive with sauce generally more umami in taste than whole wheat sandwich bread with Nutella spread?, Answer: Yes, Prediction: No, Response: No
INFO 05/17/2025 10:39:32 PM:  Question: This question is about two food items: Is pasta with salt generally more umami in taste than potatoes with ketchup?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 10:39:32 PM:  Question: This question is about two food items: Is stuffed tomatoes generally more umami in taste than stuffed salty pancake?, Answer: No, Prediction: Yes, Response: Yes
INFO 05/17/2025 10:39:33 PM:  Question: This question is about two food items: Is fromage blanc with fruits generally more umami in taste than ham with parsley?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 10:39:33 PM:  Question: This question is about two food items: Is croque-monsieur generally more umami in taste than salted pies?, Answer: No, Prediction: Yes, Response: Yes
INFO 05/17/2025 10:39:34 PM:  Question: This question is about two food items: Is pickled pork with lentils generally more umami in taste than rillettes fish?, Answer: Yes, Prediction: Yes, Response: Yes
INFO 05/17/2025 10:39:35 PM:  Question: This question is about two food items: Is tomme de brebis cheese generally more umami in taste than tomato with mayonnaise?, Answer: No, Prediction: Yes, Response: Yes
INFO 05/17/2025 10:39:36 PM:  Question: This question is about two food items: Is potatoes with ketchup generally more umami in taste than tea with sugar ?, Answer: Yes, Prediction: No, Response: No
INFO 05/17/2025 10:39:36 PM:  Question: This question is about two food items: Is chicken cutlet generally more umami in taste than raclette cheese?, Answer: Yes, Prediction: Yes, Response: Yes
INFO 05/17/2025 10:39:37 PM:  Question: This question is about two food items: Is dry bean generally more umami in taste than white rice with tomato sauce?, Answer: Yes, Prediction: No, Response: No
INFO 05/17/2025 10:39:38 PM:  Question: This question is about two food items: Is stir-fried bacon generally more umami in taste than cervelas?, Answer: Yes, Prediction: Yes, Response: Yes
INFO 05/17/2025 10:39:38 PM:  Question: This question is about two food items: Is shortbread generally more umami in taste than red wine ?, Answer: Yes, Prediction: No, Response: No
INFO 05/17/2025 10:39:39 PM:  Question: This question is about two food items: Is petit suisse generally more umami in taste than wholegrain bread with jam?, Answer: Yes, Prediction: No, Response: No
INFO 05/17/2025 10:39:39 PM:  Question: This question is about two food items: Is pasta with salt generally more umami in taste than white sandwich bread?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 10:39:40 PM:  Question: This question is about two food items: Is potatoes with sauce generally more umami in taste than potato chips?, Answer: Yes, Prediction: Yes, Response: Yes
INFO 05/17/2025 10:39:41 PM:  Question: This question is about two food items: Is red wine  generally more umami in taste than cervelas?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 10:39:42 PM:  Question: This question is about two food items: Is gouda cheese generally more umami in taste than vacherin cheese with bread?, Answer: No, Prediction: Yes, Response: Yes
INFO 05/17/2025 10:39:42 PM:  Question: This question is about two food items: Is cooked ham leg generally more umami in taste than grilled cod with lemon juice?, Answer: No, Prediction: Yes, Response: Yes
INFO 05/17/2025 10:39:43 PM:  Question: This question is about two food items: Is flavoured light yogurt drink generally more umami in taste than turkey with gravy?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 10:39:44 PM:  Question: This question is about two food items: Is stuffed salty pancake generally more umami in taste than paella?, Answer: No, Prediction: Yes, Response: Yes
INFO 05/17/2025 10:39:44 PM:  Question: This question is about two food items: Is red wine  generally more umami in taste than fried eggs?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 10:39:45 PM:  Question: This question is about two food items: Is stuffed tomatoes generally more umami in taste than pork with gravy?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 10:39:46 PM:  Question: This question is about two food items: Is potato chips generally more umami in taste than cervelas?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 10:39:46 PM:  Question: This question is about two food items: Is country-style bread generally more umami in taste than samosas?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 10:39:47 PM:  Question: This question is about two food items: Is potato salad generally more umami in taste than grilled hake with lemon juice?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 10:39:47 PM:  Question: This question is about two food items: Is rice pudding generally more umami in taste than stuffed salty pancake?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 10:39:48 PM:  Question: This question is about two food items: Is vol-au-vent generally more umami in taste than sauerkraut?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 10:39:49 PM:  Question: This question is about two food items: Is moussaka generally more umami in taste than oysters without lemon juice?, Answer: Yes, Prediction: Yes, Response: Yes
INFO 05/17/2025 10:39:49 PM:  Question: This question is about two food items: Is white bread with jam generally more umami in taste than potato gratin ?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 10:39:50 PM:  Question: This question is about two food items: Is oysters without lemon juice generally more umami in taste than broiled quail ?, Answer: Yes, Prediction: Yes, Response: Yes
INFO 05/17/2025 10:39:50 PM:  Question: This question is about two food items: Is tomato with vinaigrette generally more umami in taste than semolina pudding?, Answer: Yes, Prediction: Yes, Response: Yes
INFO 05/17/2025 10:39:51 PM:  Question: This question is about two food items: Is potatoes with sauce generally more umami in taste than flavoured light yogurt with fruit?, Answer: Yes, Prediction: Yes, Response: Yes
INFO 05/17/2025 10:39:51 PM:  Question: This question is about two food items: Is whiting with sauce generally more umami in taste than rice pudding?, Answer: Yes, Prediction: Yes, Response: Yes
INFO 05/17/2025 10:39:52 PM:  Question: This question is about two food items: Is rosé wine generally more umami in taste than rice pudding?, Answer: Yes, Prediction: No, Response: No
INFO 05/17/2025 10:39:53 PM:  Question: This question is about two food items: Is fried eggs generally more umami in taste than red mullet?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 10:39:53 PM:  Question: This question is about two food items: Is sweet cookies with fruits generally more umami in taste than baked ham?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 10:39:54 PM:  Question: This question is about two food items: Is grilled hake  generally more umami in taste than hake with sauce?, Answer: Yes, Prediction: No, Response: No
INFO 05/17/2025 10:39:55 PM:  Question: This question is about two food items: Is Tartare cheese generally more umami in taste than white bread with jam?, Answer: Yes, Prediction: Yes, Response: Yes
INFO 05/17/2025 10:39:55 PM:  Question: This question is about two food items: Is wheat Ebly generally more umami in taste than paella?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 10:39:55 PM:  Final pairwise accuracy for umami taste food item is 65.58823529411765%, Total number of datapoints processed is 340, No answer = 0/340, Validation file = /home/nitesh/research/conceptual-spaces/data/easy_test_tastes_2040.jsonl
INFO 05/17/2025 10:39:56 PM:  Question: This question is about two food items: Is stuffed salty pancake generally fattier in taste than pound cake?, Answer: Yes, Prediction: Yes, Response: Yes
INFO 05/17/2025 10:39:57 PM:  Question: This question is about two food items: Is provolone cheese generally fattier in taste than surimi with mayonnaise?, Answer: Yes, Prediction: Yes, Response: Yes
INFO 05/17/2025 10:39:57 PM:  Question: This question is about two food items: Is radish with salt generally fattier in taste than salted butter caramel?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 10:39:58 PM:  Question: This question is about two food items: Is vanilla custard generally fattier in taste than hot drink made from chicory with sugar?, Answer: Yes, Prediction: Yes, Response: Yes
INFO 05/17/2025 10:39:58 PM:  Question: This question is about two food items: Is radish with salt generally fattier in taste than pasta with tomato sauce?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 10:39:59 PM:  Question: This question is about two food items: Is roast pork  generally fattier in taste than camembert cheese?, Answer: No, Prediction: Yes, Response: Yes
INFO 05/17/2025 10:40:00 PM:  Question: This question is about two food items: Is ice cream generally fattier in taste than soft boiled eggs?, Answer: Yes, Prediction: Yes, Response: Yes
INFO 05/17/2025 10:40:00 PM:  Question: This question is about two food items: Is camembert cheese generally fattier in taste than white sandwich bread with Nutella spread?, Answer: Yes, Prediction: Yes, Response: Yes
INFO 05/17/2025 10:40:01 PM:  Question: This question is about two food items: Is strawberry  generally fattier in taste than salted cake?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 10:40:01 PM:  Question: This question is about two food items: Is pasta with salt generally fattier in taste than omelette with cheese?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 10:40:02 PM:  Question: This question is about two food items: Is flavoured light yogurt drink generally fattier in taste than canned sardines?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 10:40:03 PM:  Question: This question is about two food items: Is marinated mackerel  generally fattier in taste than white sandwich bread with dairy fat?, Answer: Yes, Prediction: Yes, Response: Yes
INFO 05/17/2025 10:40:03 PM:  Question: This question is about two food items: Is red mullet with lemon juice generally fattier in taste than salty crackers?, Answer: Yes, Prediction: No, Response: No
INFO 05/17/2025 10:40:04 PM:  Question: This question is about two food items: Is plain yogurt generally fattier in taste than pickled pork with lentils?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 10:40:04 PM:  Question: This question is about two food items: Is litchi juice generally fattier in taste than white chocolate?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 10:40:05 PM:  Question: This question is about two food items: Is saint-moret with bread generally fattier in taste than salted cake?, Answer: Yes, Prediction: Yes, Response: Yes
INFO 05/17/2025 10:40:06 PM:  Question: This question is about two food items: Is tomato generally fattier in taste than rondelé cheese?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 10:40:06 PM:  Question: This question is about two food items: Is dry walnut generally fattier in taste than potatoes with salt?, Answer: Yes, Prediction: Yes, Response: Yes
INFO 05/17/2025 10:40:07 PM:  Question: This question is about two food items: Is salted cake generally fattier in taste than ice cream bars?, Answer: No, Prediction: Yes, Response: Yes
INFO 05/17/2025 10:40:07 PM:  Question: This question is about two food items: Is dried date generally fattier in taste than white bread with Nutella spread?, Answer: No, Prediction: Yes, Response: Yes
INFO 05/17/2025 10:40:08 PM:  Question: This question is about two food items: Is flavoured tea with sugar generally fattier in taste than sweet cookies with fruits?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 10:40:09 PM:  Question: This question is about two food items: Is salted cake generally fattier in taste than white bread with Nutella spread?, Answer: No, Prediction: Yes, Response: Yes
INFO 05/17/2025 10:40:09 PM:  Question: This question is about two food items: Is canned sardines generally fattier in taste than white bread with Nutella spread?, Answer: No, Prediction: Yes, Response: Yes
INFO 05/17/2025 10:40:10 PM:  Question: This question is about two food items: Is saint-marcelin cheese generally fattier in taste than brown rice?, Answer: Yes, Prediction: Yes, Response: Yes
INFO 05/17/2025 10:40:10 PM:  Question: This question is about two food items: Is red mullet with lemon juice generally fattier in taste than wheat Ebly?, Answer: No, Prediction: Yes, Response: Yes
INFO 05/17/2025 10:40:11 PM:  Question: This question is about two food items: Is strawberry  generally fattier in taste than boiled potatoes ?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 10:40:11 PM:  Question: This question is about two food items: Is coulommiers cheese generally fattier in taste than mousse and liégeois with coffee?, Answer: Yes, Prediction: Yes, Response: Yes
INFO 05/17/2025 10:40:12 PM:  Question: This question is about two food items: Is pickled pork with lentils generally fattier in taste than tomato with mayonnaise?, Answer: Yes, Prediction: Yes, Response: Yes
INFO 05/17/2025 10:40:13 PM:  Question: This question is about two food items: Is plaice without lemon juice generally fattier in taste than stew?, Answer: Yes, Prediction: No, Response: No
INFO 05/17/2025 10:40:13 PM:  Question: This question is about two food items: Is cancoillotte cheese generally fattier in taste than Kiri cheese?, Answer: Yes, Prediction: No, Response: No.
INFO 05/17/2025 10:40:14 PM:  Question: This question is about two food items: Is stuffed chicken generally fattier in taste than grapefruit with sugar?, Answer: Yes, Prediction: Yes, Response: Yes
INFO 05/17/2025 10:40:15 PM:  Question: This question is about two food items: Is lasagna generally fattier in taste than red mullet with lemon juice?, Answer: Yes, Prediction: Yes, Response: Yes
INFO 05/17/2025 10:40:15 PM:  Question: This question is about two food items: Is spread with bread generally fattier in taste than pasta with ketchup?, Answer: Yes, Prediction: Yes, Response: Yes
INFO 05/17/2025 10:40:16 PM:  Question: This question is about two food items: Is white rice with tomato sauce generally fattier in taste than white rice with curry sauce?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 10:40:16 PM:  Question: This question is about two food items: Is fresh goat cheese with bread generally fattier in taste than white sandwich bread with jam and dairy fat?, Answer: No, Prediction: Yes, Response: Yes
INFO 05/17/2025 10:40:17 PM:  Question: This question is about two food items: Is white sandwich bread with Nutella spread generally fattier in taste than white sandwich bread with jam?, Answer: Yes, Prediction: Yes, Response: Yes
INFO 05/17/2025 10:40:18 PM:  Question: This question is about two food items: Is chocolate with nut generally fattier in taste than toast of foie gras?, Answer: Yes, Prediction: Yes, Response: Yes
INFO 05/17/2025 10:40:18 PM:  Question: This question is about two food items: Is mix vegetables juice generally fattier in taste than mango?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 10:40:19 PM:  Question: This question is about two food items: Is redcurrant juice generally fattier in taste than white sandwich bread with jam and dairy fat?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 10:40:19 PM:  Question: This question is about two food items: Is flavoured light yogurt drink generally fattier in taste than stew?, Answer: Yes, Prediction: No, Response: No
INFO 05/17/2025 10:40:20 PM:  Question: This question is about two food items: Is strawberry  generally fattier in taste than sweet pancake with marmalade of bitter orange?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 10:40:21 PM:  Question: This question is about two food items: Is red cabbage with vinaigrette generally fattier in taste than whiting with sauce?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 10:40:21 PM:  Question: This question is about two food items: Is whole wheat bread with butter generally fattier in taste than mousse and liégeois with coffee?, Answer: No, Prediction: Yes, Response: Yes
INFO 05/17/2025 10:40:22 PM:  Question: This question is about two food items: Is muskmelon  generally fattier in taste than paella?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 10:40:23 PM:  Question: This question is about two food items: Is dried prunes generally fattier in taste than toulouse sausage?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 10:40:23 PM:  Question: This question is about two food items: Is turkey with gravy generally fattier in taste than leek with vinaigrette?, Answer: Yes, Prediction: Yes, Response: Yes
INFO 05/17/2025 10:40:24 PM:  Question: This question is about two food items: Is foie gras generally fattier in taste than pasta with salt?, Answer: Yes, Prediction: Yes, Response: Yes
INFO 05/17/2025 10:40:24 PM:  Question: This question is about two food items: Is walnut bread generally fattier in taste than apple turnover?, Answer: Yes, Prediction: Yes, Response: Yes
INFO 05/17/2025 10:40:25 PM:  Question: This question is about two food items: Is ice cream bars generally fattier in taste than tiramisu?, Answer: No, Prediction: Yes, Response: Yes
INFO 05/17/2025 10:40:26 PM:  Question: This question is about two food items: Is plums  generally fattier in taste than saint-moret with bread?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 10:40:26 PM:  Number of validation datapoints processed = 50, Accuracy till now is 74.0
INFO 05/17/2025 10:40:26 PM:  Question: This question is about two food items: Is avocado with lemon juice generally fattier in taste than soft boiled eggs?, Answer: Yes, Prediction: Yes, Response: Yes
INFO 05/17/2025 10:40:27 PM:  Question: This question is about two food items: Is whole wheat sandwich bread with Nutella spread generally fattier in taste than strawberry juice?, Answer: Yes, Prediction: Yes, Response: Yes
INFO 05/17/2025 10:40:28 PM:  Question: This question is about two food items: Is waffle with Nutella spread generally fattier in taste than zucchini?, Answer: Yes, Prediction: Yes, Response: Yes
INFO 05/17/2025 10:40:28 PM:  Question: This question is about two food items: Is cider generally fattier in taste than pasta with olive oil and cheese?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 10:40:30 PM:  Question: This question is about two food items: Is Flamby custard generally fattier in taste than roast turkey ?, Answer: No, Prediction: Yes, Response: Yes
INFO 05/17/2025 10:40:30 PM:  Question: This question is about two food items: Is andouillette sausage generally fattier in taste than sweet corn with mayonnaise?, Answer: Yes, Prediction: Yes, Response: Yes
INFO 05/17/2025 10:40:31 PM:  Question: This question is about two food items: Is custard generally fattier in taste than redcurrant juice?, Answer: Yes, Prediction: Yes, Response: Yes
INFO 05/17/2025 10:40:32 PM:  Question: This question is about two food items: Is white wine generally fattier in taste than white sandwich bread with jam?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 10:40:32 PM:  Question: This question is about two food items: Is moussaka generally fattier in taste than orange?, Answer: Yes, Prediction: Yes, Response: Yes
INFO 05/17/2025 10:40:33 PM:  Question: This question is about two food items: Is dry bean generally fattier in taste than white sandwich bread with dairy fat?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 10:40:34 PM:  Question: This question is about two food items: Is brandy generally fattier in taste than flavoured sparkling water ?, Answer: Yes, Prediction: No, Response: No
INFO 05/17/2025 10:40:35 PM:  Question: This question is about two food items: Is gizzards generally fattier in taste than cooked tomato?, Answer: Yes, Prediction: Yes, Response: Yes
INFO 05/17/2025 10:40:35 PM:  Question: This question is about two food items: Is gingerbread generally fattier in taste than stewed rhubarb ?, Answer: Yes, Prediction: Yes, Response: Yes
INFO 05/17/2025 10:40:36 PM:  Question: This question is about two food items: Is saint-agur cheese with bread generally fattier in taste than whole wheat bread?, Answer: Yes, Prediction: Yes, Response: Yes
INFO 05/17/2025 10:40:37 PM:  Question: This question is about two food items: Is white bread generally fattier in taste than Munster cheese avec pain?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 10:40:38 PM:  Question: This question is about two food items: Is chicken cutlet generally fattier in taste than tartiflette ?, Answer: No, Prediction: Yes, Response: Yes
INFO 05/17/2025 10:40:38 PM:  Question: This question is about two food items: Is mussels with white wine cream sauce generally fattier in taste than chocolate with nut?, Answer: No, Prediction: Yes, Response: Yes
INFO 05/17/2025 10:40:39 PM:  Question: This question is about two food items: Is saint-félicien cheese generally fattier in taste than pickled pork with lentils?, Answer: Yes, Prediction: Yes, Response: Yes
INFO 05/17/2025 10:40:40 PM:  Question: This question is about two food items: Is avocado with lemon juice generally fattier in taste than toulouse sausage?, Answer: Yes, Prediction: Yes, Response: Yes
INFO 05/17/2025 10:40:40 PM:  Question: This question is about two food items: Is rice pudding generally fattier in taste than provolone cheese?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 10:40:41 PM:  Question: This question is about two food items: Is camembert cheese with bread generally fattier in taste than lentils?, Answer: Yes, Prediction: Yes, Response: Yes.
INFO 05/17/2025 10:40:41 PM:  Question: This question is about two food items: Is sweet pancake with marmalade of bitter orange generally fattier in taste than white bread?, Answer: Yes, Prediction: Yes, Response: Yes
INFO 05/17/2025 10:40:42 PM:  Question: This question is about two food items: Is sticks and pretzels generally fattier in taste than cooked tomato?, Answer: Yes, Prediction: Yes, Response: Yes
INFO 05/17/2025 10:40:43 PM:  Question: This question is about two food items: Is white sandwich bread with Nutella spread generally fattier in taste than pies?, Answer: Yes, Prediction: No, Response: No
INFO 05/17/2025 10:40:43 PM:  Question: This question is about two food items: Is petit suisse with sugar and cream generally fattier in taste than tea with sugar ?, Answer: Yes, Prediction: Yes, Response: Yes
INFO 05/17/2025 10:40:44 PM:  Question: This question is about two food items: Is Carré frais with bread generally fattier in taste than salad with vinaigrette?, Answer: Yes, Prediction: Yes, Response: Yes
INFO 05/17/2025 10:40:45 PM:  Question: This question is about two food items: Is potatoes with salt generally fattier in taste than comté cheese?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 10:40:45 PM:  Question: This question is about two food items: Is tomato soup generally fattier in taste than croque-monsieur?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 10:40:46 PM:  Question: This question is about two food items: Is marinated mackerel  generally fattier in taste than gouda cheese?, Answer: No, Prediction: Yes, Response: Yes
INFO 05/17/2025 10:40:46 PM:  Question: This question is about two food items: Is fresh goat cheese with bread generally fattier in taste than chocolate chip cookie?, Answer: Yes, Prediction: Yes, Response: Yes
INFO 05/17/2025 10:40:47 PM:  Question: This question is about two food items: Is whole wheat bread with butter generally fattier in taste than mussels with white wine cream sauce?, Answer: Yes, Prediction: Yes, Response: Yes
INFO 05/17/2025 10:40:48 PM:  Question: This question is about two food items: Is cider generally fattier in taste than mix vegetables juice?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 10:40:48 PM:  Question: This question is about two food items: Is Kiri cheese generally fattier in taste than sweet corn with mayonnaise?, Answer: Yes, Prediction: Yes, Response: Yes
INFO 05/17/2025 10:40:49 PM:  Question: This question is about two food items: Is mix vegetables juice generally fattier in taste than cancoillotte cheese?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 10:40:50 PM:  Question: This question is about two food items: Is muskmelon  generally fattier in taste than brandy?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 10:40:51 PM:  Question: This question is about two food items: Is cancoillotte cheese generally fattier in taste than green cabbage with vinaigrette?, Answer: Yes, Prediction: Yes, Response: Yes
INFO 05/17/2025 10:40:51 PM:  Question: This question is about two food items: Is liquorice candy generally fattier in taste than vacherin cheese with bread?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 10:40:52 PM:  Question: This question is about two food items: Is brandy generally fattier in taste than strawberry ?, Answer: Yes, Prediction: No, Response: No
INFO 05/17/2025 10:40:53 PM:  Question: This question is about two food items: Is gizzards generally fattier in taste than roasted and salted peanuts?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 10:40:53 PM:  Question: This question is about two food items: Is spring rolls generally fattier in taste than sweet corn?, Answer: Yes, Prediction: Yes, Response: Yes
INFO 05/17/2025 10:40:54 PM:  Question: This question is about two food items: Is white wine generally fattier in taste than zucchini?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 10:40:54 PM:  Question: This question is about two food items: Is green beans with salt generally fattier in taste than cream cake?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 10:40:55 PM:  Question: This question is about two food items: Is vol-au-vent generally fattier in taste than stuffed chicken?, Answer: No, Prediction: Yes, Response: Yes
INFO 05/17/2025 10:40:55 PM:  Question: This question is about two food items: Is  canned tuna with vinaigrette generally fattier in taste than strawberry juice?, Answer: Yes, Prediction: Yes, Response: Yes
INFO 05/17/2025 10:40:56 PM:  Question: This question is about two food items: Is toast with jam generally fattier in taste than fromage blanc with fruits?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 10:40:57 PM:  Question: This question is about two food items: Is green beans with salt and fat generally fattier in taste than mashed potatoes?, Answer: Yes, Prediction: Yes, Response: Yes
INFO 05/17/2025 10:40:57 PM:  Question: This question is about two food items: Is spring rolls generally fattier in taste than radish with salt and butter?, Answer: Yes, Prediction: Yes, Response: Yes
INFO 05/17/2025 10:40:58 PM:  Question: This question is about two food items: Is sweet pancake with maple syrup generally fattier in taste than camembert cheese with bread?, Answer: No, Prediction: Yes, Response: Yes
INFO 05/17/2025 10:40:58 PM:  Question: This question is about two food items: Is pasta with carbonara sauce generally fattier in taste than petit suisse with sugar and cream?, Answer: No, Prediction: Yes, Response: Yes
INFO 05/17/2025 10:40:59 PM:  Question: This question is about two food items: Is cracker with jam generally fattier in taste than pasta with olive oil and cheese?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 10:40:59 PM:  Number of validation datapoints processed = 100, Accuracy till now is 77.0
INFO 05/17/2025 10:40:59 PM:  Question: This question is about two food items: Is taboulé generally fattier in taste than pasta gratin?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 10:41:00 PM:  Question: This question is about two food items: Is sweet cookies with fruits generally fattier in taste than Vache-qui-rit cheese?, Answer: No, Prediction: Yes, Response: Yes
INFO 05/17/2025 10:41:01 PM:  Question: This question is about two food items: Is sweet cookies with chocolate generally fattier in taste than flavoured tea with sugar?, Answer: Yes, Prediction: Yes, Response: Yes
INFO 05/17/2025 10:41:01 PM:  Question: This question is about two food items: Is strawberry  generally fattier in taste than petit suisse with sugar and cream?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 10:41:02 PM:  Question: This question is about two food items: Is paella generally fattier in taste than dark chocolate?, Answer: Yes, Prediction: No, Response: No
INFO 05/17/2025 10:41:02 PM:  Question: This question is about two food items: Is pasta with soy sauce generally fattier in taste than cracker with Nutella spread?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 10:41:03 PM:  Question: This question is about two food items: Is pineapple generally fattier in taste than walnut bread?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 10:41:04 PM:  Question: This question is about two food items: Is cauliflower with sauce generally fattier in taste than brandy?, Answer: Yes, Prediction: No, Response: No
INFO 05/17/2025 10:41:04 PM:  Question: This question is about two food items: Is sweet corn with mayonnaise generally fattier in taste than dry bean?, Answer: Yes, Prediction: Yes, Response: Yes
INFO 05/17/2025 10:41:05 PM:  Question: This question is about two food items: Is smoked ham generally fattier in taste than stir-fried bacon?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 10:41:06 PM:  Question: This question is about two food items: Is cracker with jam generally fattier in taste than pizzas?, Answer: No, Prediction: No, Response: No
